reach_diff,age_diff,height_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,str_def_total_diff,td_avg_diff,td_acc_total_diff,td_def_total_diff,sub_avg_diff,wins_total_diff,losses_total_diff,target
0.0,-3.0,-5.0800000000000125,0.2199999999999997,1.1000000000000003,-0.06,-0.0399999999999999,-0.6000000000000001,-0.1599999999999999,-0.12,-0.5,-4,2,0
-2.539999999999992,9.0,0.0,0.3599999999999994,-1.5099999999999998,0.08,-0.02,0.8899999999999999,0.1699999999999999,-0.04,0.3,15,10,1
-7.619999999999976,14.0,-2.539999999999992,-1.1800000000000002,-2.47,0.01,0.1199999999999999,0.2,-0.14,0.56,0.2,22,13,1
0.0,15.0,2.5400000000000205,-5.0600000000000005,-0.5999999999999996,-0.24,-0.05,-0.4199999999999999,-0.15,-0.36,-0.6,16,19,0
2.539999999999992,-7.0,0.0,0.7999999999999998,-3.04,0.06,0.0599999999999999,1.95,-0.0399999999999999,0.0899999999999999,0.5,-4,-8,1
7.6200000000000045,4.0,7.6200000000000045,5.9399999999999995,-1.2999999999999998,0.1899999999999999,0.14,0.95,0.75,0.75,0.3,3,-3,1
5.0800000000000125,-3.0,5.0800000000000125,1.5500000000000005,3.1900000000000004,-0.08,-0.02,-6.03,-0.35,-0.2,0.3,2,2,0
7.6200000000000045,4.0,10.159999999999997,0.3999999999999999,2.8199999999999994,-0.1,-0.0399999999999999,-5.53,0.31,0.65,-0.2,0,0,0
2.539999999999992,4.0,2.5400000000000205,0.6500000000000004,1.02,-0.0499999999999999,-0.03,-3.02,0.15,0.0199999999999999,0.2,10,0,1
-5.079999999999984,2.0,-5.0800000000000125,-0.71,-0.8599999999999999,-0.12,0.0,3.08,0.44,0.07,0.8,9,1,1
-12.700000000000015,-4.0,-12.699999999999989,-0.6399999999999997,1.0299999999999998,0.04,-0.2299999999999999,1.57,0.24,-0.18,0.4,-21,-5,0
2.5400000000000205,2.0,0.0,-0.8200000000000003,-0.6400000000000001,0.03,-0.0599999999999999,0.68,-0.34,0.03,0.2,-4,2,0
-10.159999999999997,5.0,-2.539999999999992,2.03,1.9099999999999997,0.0,0.0199999999999999,-3.37,-0.0499999999999999,-0.0199999999999999,-0.2,1,2,0
2.5400000000000205,-7.0,2.539999999999992,1.19,-0.0299999999999998,0.12,-0.02,-0.5599999999999998,0.0,0.4499999999999999,1.0,-1,-5,1
0.0,9.0,0.0,-0.5900000000000003,0.0299999999999998,-0.1,0.06,-1.3,-0.3299999999999999,0.24,-1.6,10,13,0
-5.0800000000000125,0.0,-2.539999999999992,-1.4799999999999995,2.3899999999999997,0.02,0.0299999999999999,1.92,0.4299999999999999,0.3400000000000001,0.6,-6,0,0
10.159999999999997,1.0,7.619999999999976,1.38,0.3499999999999996,0.0799999999999999,-0.06,0.2099999999999999,0.2,-0.06,0.1,10,1,1
-12.700000000000015,-3.0,2.5400000000000205,-1.5100000000000002,-2.4400000000000004,-0.03,0.12,-0.77,-0.15,0.14,-0.2,-7,-4,0
5.079999999999984,0.0,-7.6200000000000045,1.8200000000000005,-1.0300000000000002,-0.03,0.06,-0.36,-0.66,-0.0699999999999999,-0.5,2,1,1
15.23999999999998,1.0,5.0800000000000125,-2.1500000000000004,-2.48,0.13,0.01,-0.22,-0.25,0.0,0.1999999999999999,6,3,1
5.0800000000000125,9.0,-2.5400000000000205,2.1399999999999997,-0.0899999999999998,0.0999999999999999,0.08,0.0199999999999999,0.1699999999999999,-0.2,-1.0,10,2,1
5.079999999999984,-6.0,-7.6200000000000045,1.1,-1.78,-0.15,-0.12,2.9499999999999997,0.3099999999999999,0.75,1.4,9,-1,1
-25.399999999999977,4.0,-12.699999999999989,-1.79,-1.7800000000000002,-0.08,-0.02,6.050000000000001,0.0799999999999999,0.41,0.5,9,5,0
5.0800000000000125,2.0,2.5400000000000205,-2.09,-3.16,-0.0499999999999999,-0.13,-2.2700000000000005,-0.2299999999999999,-0.36,1.0,0,3,1
5.079999999999984,4.0,0.0,-3.16,-0.0299999999999998,-0.19,-0.22,0.18,0.41,0.2099999999999999,-0.2,5,1,1
5.0800000000000125,-6.0,5.0800000000000125,0.79,0.1699999999999999,-0.11,0.0799999999999999,0.09,0.02,0.05,-1.1,-1,5,0
-2.5400000000000205,1.0,2.539999999999992,1.8500000000000003,-2.55,0.13,0.1299999999999999,1.3,-0.4499999999999999,0.2799999999999999,0.7,14,3,1
-15.240000000000007,3.0,-5.0800000000000125,0.8399999999999999,1.5,0.0,0.05,1.3299999999999998,0.23,0.0999999999999999,-1.4,3,3,0
12.699999999999989,-7.0,0.0,2.01,1.38,-0.09,-0.0599999999999999,0.05,-0.09,0.2,-0.3,0,-6,1
-2.539999999999992,0.0,0.0,-3.04,-1.16,-0.03,0.14,1.86,0.32,0.0699999999999999,0.0,-5,-1,0
5.079999999999984,0.0,5.0800000000000125,-2.539999999999999,-8.56,0.1,0.24,0.21,0.16,-0.3,0.2,12,0,1
-7.6200000000000045,0.0,2.539999999999992,1.0,0.5599999999999996,0.07,-0.0399999999999999,4.19,0.1599999999999999,0.17,-1.3,5,4,1
-2.539999999999992,1.0,0.0,-0.3700000000000001,-3.5900000000000003,0.12,0.1099999999999999,1.0499999999999998,-0.0399999999999999,0.06,0.5,1,1,1
15.23999999999998,4.0,2.5400000000000205,0.8199999999999998,-1.0199999999999996,-0.1099999999999999,0.18,-0.49,-0.13,0.0,-0.7,1,0,0
-12.699999999999989,-11.0,-12.700000000000015,-0.9400000000000004,-0.8400000000000003,0.0499999999999999,0.0,-0.33,-0.15,-0.43,0.4,-3,3,0
-5.0800000000000125,1.0,-2.539999999999992,1.04,3.66,-0.0399999999999999,-0.0799999999999999,0.1899999999999999,-0.04,0.22,-0.1,8,4,1
0.0,1.0,-2.539999999999992,-0.2400000000000002,-1.5700000000000005,-0.01,-0.02,0.62,-0.1699999999999999,-0.0699999999999999,0.6,-3,-2,1
2.539999999999992,0.0,10.159999999999997,1.7000000000000002,0.1499999999999999,-0.16,-0.0399999999999999,-2.4299999999999997,0.0,-0.1099999999999999,0.1,0,3,1
10.159999999999997,0.0,12.699999999999989,0.2300000000000004,-0.0399999999999991,-0.0399999999999999,0.0699999999999999,-0.1099999999999999,-0.12,-0.0799999999999999,0.1999999999999999,-3,-4,1
10.159999999999997,-3.0,-2.539999999999992,-3.0500000000000003,0.3499999999999996,-0.1999999999999999,-0.15,2.4,0.33,-0.36,0.0,1,1,0
2.539999999999992,5.0,10.159999999999997,2.7900000000000005,1.79,0.01,0.0,-2.51,-0.29,0.06,-0.7000000000000001,2,4,1
0.0,7.0,-5.079999999999984,-0.2299999999999999,0.54,-0.06,-0.04,-0.2299999999999999,0.0,0.17,-0.7000000000000001,5,7,1
7.6200000000000045,8.0,2.539999999999992,2.1599999999999997,-0.3999999999999999,-0.0399999999999999,0.0999999999999999,-0.01,-0.41,0.1099999999999999,-2.0,12,8,1
-17.78,1.0,-12.700000000000015,0.7400000000000002,1.5399999999999996,0.0699999999999999,0.13,1.26,0.36,0.3,0.1999999999999999,3,0,1
7.6200000000000045,-4.0,0.0,0.29,-0.9699999999999998,0.08,0.02,1.7400000000000002,0.2199999999999999,-0.02,0.3,3,3,1
7.6200000000000045,5.0,0.0,-3.62,-2.1599999999999997,0.0,-0.15,0.53,0.26,-0.47,0.0,15,5,1
7.6200000000000045,6.0,2.539999999999992,-0.4399999999999995,-0.6100000000000003,0.03,-0.0299999999999999,-1.72,0.06,-0.28,-0.2,-6,4,0
2.539999999999992,-3.0,2.539999999999992,-2.01,-0.7300000000000004,0.04,-0.1699999999999999,0.25,0.29,-0.18,0.6,-2,-10,1
-7.6200000000000045,10.0,-2.539999999999992,0.2100000000000004,-1.11,-0.01,0.05,-3.84,-0.07,0.02,-0.2,8,5,0
10.159999999999997,6.0,-2.5400000000000205,1.5700000000000005,0.3500000000000001,-0.14,-0.0299999999999999,-4.57,-0.1299999999999999,-0.27,0.6,-6,3,0
-2.539999999999992,1.0,-5.0800000000000125,1.2600000000000002,0.5699999999999998,0.12,0.0699999999999999,-1.76,0.17,0.0499999999999999,-0.7000000000000001,1,2,1
-5.0800000000000125,-4.0,-2.539999999999992,0.31,-0.08,-0.01,-0.05,0.2299999999999999,0.02,0.12,-0.9000000000000001,-21,-12,0
-2.539999999999992,-5.0,-5.0800000000000125,0.5499999999999998,-1.510000000000001,0.02,0.0499999999999999,0.0,0.0,0.5,-2.0,0,-2,1
-5.079999999999984,11.0,-2.539999999999992,0.3199999999999998,0.3000000000000002,-0.0499999999999999,0.0299999999999999,0.72,0.23,0.03,0.0,0,5,0
-15.240000000000007,-8.0,2.539999999999992,1.2799999999999994,-0.5600000000000005,0.0799999999999999,0.0599999999999999,-0.27,-0.65,-0.24,0.5,-2,-2,1
-12.699999999999989,3.0,-10.159999999999997,0.6099999999999999,0.7600000000000002,0.08,0.1399999999999999,-1.48,-0.0999999999999999,0.01,0.1999999999999999,6,6,1
5.0800000000000125,-2.0,5.0800000000000125,-0.9499999999999996,-1.04,-0.0399999999999999,0.05,-0.1899999999999999,0.0999999999999999,0.1399999999999999,-0.2,-5,-2,1
7.6200000000000045,-2.0,5.079999999999984,-2.28,-0.97,0.2,-0.04,1.83,0.09,-0.51,0.4000000000000001,3,-1,1
5.0800000000000125,-1.0,2.5400000000000205,-1.91,-1.1700000000000004,0.02,-0.02,0.9899999999999998,0.04,-0.0799999999999999,1.3000000000000005,4,1,1
0.0,1.0,5.0800000000000125,1.3899999999999997,0.3200000000000003,0.04,0.0699999999999999,0.79,-0.01,0.59,-0.1,11,0,0
5.0800000000000125,-4.0,-2.539999999999992,0.0699999999999994,0.7999999999999998,0.09,-0.04,-0.0199999999999999,0.14,0.27,0.1,-15,-1,1
10.159999999999997,-1.0,-10.159999999999997,1.5100000000000002,-0.6699999999999999,-0.01,0.05,-0.4700000000000001,-0.01,0.0799999999999999,0.0,10,6,1
-7.6200000000000045,-1.0,-7.6200000000000045,-3.49,1.4899999999999998,-0.19,-0.14,0.3,-0.1899999999999999,0.15,-0.0999999999999999,3,4,0
-2.539999999999992,7.0,-2.5400000000000205,0.2800000000000002,1.0900000000000003,-0.09,0.04,-0.15,0.1099999999999999,-0.1199999999999999,-0.1999999999999999,1,-3,1
-7.6200000000000045,-2.0,-5.0800000000000125,1.41,3.620000000000001,0.0999999999999999,-0.1399999999999999,-2.3099999999999996,-0.24,-0.01,0.4,-4,5,0
5.0800000000000125,1.0,2.539999999999992,0.6399999999999997,-1.2199999999999998,0.0,0.0499999999999999,0.23,0.4,-0.0099999999999998,0.0,1,-2,0
7.6200000000000045,-2.0,5.0800000000000125,-0.33,0.7000000000000002,0.05,-0.12,0.9999999999999998,0.18,0.27,0.4,-11,-5,0
7.6200000000000045,-2.0,0.0,-1.4400000000000002,-2.1799999999999997,0.03,0.04,2.4400000000000004,0.24,-0.44,1.1,8,-2,1
-2.539999999999992,2.0,-2.539999999999992,-1.7800000000000002,-0.7199999999999998,-0.05,-0.03,-0.3699999999999996,0.1,-0.4299999999999999,-0.7999999999999999,3,4,0
2.5400000000000205,6.0,7.6200000000000045,-0.25,-0.9499999999999996,-0.15,0.3,-2.1799999999999997,-0.63,-0.66,-0.5,-17,-12,1
7.619999999999976,-8.0,0.0,0.9800000000000004,2.7300000000000004,-0.0099999999999999,0.1299999999999999,0.0,0.0,-0.02,-1.4,-2,1,0
-5.079999999999984,-7.0,-5.0800000000000125,-1.15,-3.91,0.02,0.13,2.38,0.0999999999999999,-0.22,1.0,1,2,1
2.539999999999992,-1.0,2.539999999999992,1.9600000000000004,-0.0900000000000003,-0.01,-0.0399999999999999,0.4,-0.19,-0.45,0.1999999999999999,-11,0,0
0.0,1.0,-2.539999999999992,-0.1900000000000004,-1.44,0.02,0.04,1.48,-0.04,-0.26,0.0,-2,1,0
-12.699999999999989,-4.0,-5.079999999999984,-3.629999999999999,-0.31,0.0,-0.0299999999999999,4.84,0.57,-0.13,2.0,0,3,0
-12.699999999999989,-2.0,-12.699999999999989,-0.1799999999999997,-0.3900000000000001,-0.13,0.0699999999999999,2.25,0.1099999999999999,-0.1899999999999999,0.3999999999999999,20,14,1
0.0,-8.0,10.159999999999997,-2.09,-2.98,0.03,-0.07,1.36,0.47,-0.3400000000000001,1.7,-8,-5,0
-5.0800000000000125,1.0,-7.6200000000000045,2.0799999999999996,-0.08,-0.05,0.0899999999999999,-0.8699999999999999,-0.0799999999999999,0.14,-1.6,16,4,1
2.539999999999992,4.0,-7.619999999999976,-1.4400000000000004,-0.6199999999999997,-0.1299999999999999,0.09,1.2800000000000002,0.4,0.0499999999999999,0.8,1,5,0
5.0800000000000125,-5.0,2.539999999999992,-0.1200000000000001,-1.3500000000000003,0.11,0.0699999999999999,-0.65,0.18,0.02,0.2,5,-3,1
0.0,4.0,2.539999999999992,0.8599999999999994,0.0300000000000002,-0.03,-0.07,-1.87,-0.0799999999999999,-0.5,0.3,13,9,1
0.0,-2.0,-2.539999999999992,0.5099999999999998,-4.07,0.02,0.0899999999999999,-2.03,-0.0999999999999999,0.41,-0.0999999999999999,0,-2,1
7.6200000000000045,1.0,5.079999999999984,1.2999999999999998,0.2099999999999999,0.0099999999999998,0.14,-1.11,-0.07,0.27,-0.1,4,-2,0
10.159999999999997,-10.0,5.0800000000000125,-4.619999999999999,-2.18,-0.0799999999999999,-0.06,2.96,-0.14,-0.05,1.2,-2,-1,1
-5.0800000000000125,-1.0,0.0,0.5,-0.1299999999999999,0.0999999999999999,0.0,1.5499999999999998,0.0999999999999999,-0.32,1.8,6,2,0
7.6200000000000045,-5.0,5.0800000000000125,0.4199999999999999,0.94,-0.04,0.0,-0.51,0.13,0.37,-0.7000000000000001,-6,-6,1
7.6200000000000045,5.0,7.619999999999976,-1.9,-1.85,-0.13,-0.0699999999999999,0.04,-0.0699999999999999,-0.27,-0.1999999999999999,2,6,0
-7.6200000000000045,8.0,0.0,3.709999999999999,2.2499999999999996,0.03,-0.0699999999999999,-0.48,-0.2099999999999999,-0.28,-0.8,-2,5,0
-15.23999999999998,3.0,-7.6200000000000045,-1.76,-1.56,-0.1099999999999999,-0.05,0.9899999999999998,-0.2499999999999999,-0.44,1.1,9,1,1
-2.5400000000000205,8.0,2.539999999999992,-1.3800000000000008,-1.9100000000000008,0.0299999999999999,-0.0199999999999999,1.26,0.41,-0.39,0.2,-1,2,0
-5.079999999999984,4.0,0.0,-1.7200000000000002,-1.71,0.1299999999999999,0.0499999999999999,1.74,-0.02,-0.1899999999999999,1.7,6,1,1
-2.539999999999992,-3.0,-5.079999999999984,0.4900000000000002,1.02,-0.1,0.03,-1.4200000000000004,-0.1399999999999999,0.38,-0.2,8,1,1
0.0,-2.0,-2.539999999999992,-0.2099999999999999,-1.2799999999999998,0.0799999999999999,-0.0899999999999999,-1.4900000000000002,0.0399999999999999,-0.14,-1.0,-3,0,0
-5.079999999999984,2.0,0.0,-2.1499999999999995,-3.14,0.01,0.04,3.3899999999999997,0.0399999999999999,0.08,0.3,-9,-5,1
-2.5400000000000205,-5.0,-2.539999999999992,-0.9000000000000004,0.7999999999999998,-0.1599999999999999,-0.06,1.5699999999999998,-0.22,-0.12,0.0,25,3,1
-5.0800000000000125,0.0,-7.6200000000000045,-0.1400000000000001,-0.1299999999999999,-0.04,0.0599999999999999,1.4,0.1,0.09,0.3,3,-4,1
-5.0800000000000125,1.0,0.0,2.5199999999999996,0.7599999999999998,0.0099999999999999,0.0699999999999999,-0.4199999999999999,0.26,0.26,-0.3999999999999999,9,2,1
7.6200000000000045,4.0,7.6200000000000045,0.0099999999999997,1.73,-0.1499999999999999,-0.04,-0.7199999999999999,-0.1099999999999999,0.1099999999999999,-0.0999999999999999,17,4,0
-7.6200000000000045,2.0,-2.5400000000000205,0.1499999999999999,0.7000000000000002,0.07,-0.07,0.6699999999999999,-0.32,-0.49,0.2,4,0,1
-7.6200000000000045,2.0,5.0800000000000125,-0.8899999999999997,-0.2300000000000004,0.0999999999999999,0.11,0.44,0.28,0.1999999999999999,1.8,-4,0,0
-7.6200000000000045,-8.0,2.539999999999992,0.1100000000000003,0.8599999999999999,0.07,-0.13,0.17,0.1,-0.2299999999999999,-0.2,3,2,1
-17.78,-2.0,-15.240000000000007,-1.1799999999999995,0.8200000000000003,-0.06,0.05,1.64,0.44,0.45,0.0,-2,4,0
-12.699999999999989,1.0,-5.079999999999984,-0.2800000000000002,0.3600000000000003,-0.08,0.02,-0.05,-0.1399999999999999,0.2199999999999999,0.2,-4,-3,0
17.78,0.0,12.700000000000015,0.8100000000000005,-1.54,-0.0199999999999999,0.0699999999999999,-1.5199999999999998,-0.04,-0.16,0.5,3,-2,1
12.700000000000015,7.0,7.6200000000000045,1.87,-1.3200000000000005,0.09,0.01,-1.3199999999999998,-0.35,-0.1099999999999999,-0.8,2,5,1
12.699999999999989,-2.0,5.0800000000000125,0.69,-0.6599999999999997,-0.0799999999999999,-0.0599999999999999,3.0,0.18,0.22,-1.5,-3,-5,0
12.699999999999989,1.0,2.5400000000000205,1.6399999999999997,1.0100000000000002,0.02,-0.01,-1.2999999999999998,-0.0499999999999999,0.03,0.0,-3,0,0
10.159999999999997,0.0,2.539999999999992,0.4800000000000004,-0.2399999999999997,0.14,-0.01,-0.9700000000000002,0.01,0.2199999999999999,-0.1,3,0,1
5.079999999999984,-3.0,2.539999999999992,-2.2500000000000004,0.0699999999999998,-0.1,0.0999999999999999,-0.91,0.0499999999999999,-0.07,0.0999999999999999,-11,3,1
-5.0800000000000125,11.0,-5.0800000000000125,-0.5399999999999996,-2.6600000000000006,-0.0899999999999999,0.15,1.76,-0.08,-0.0499999999999999,-0.6000000000000001,0,2,0
12.699999999999989,-2.0,2.539999999999992,0.04,1.21,-0.04,0.13,-0.81,0.21,0.3,-0.7000000000000001,-3,-3,1
-2.539999999999992,-2.0,7.6200000000000045,2.46,2.92,0.1399999999999999,0.07,-2.04,-0.13,0.04,-0.9,2,-4,1
7.6200000000000045,1.0,10.159999999999997,2.1,0.08,0.1099999999999999,0.06,-0.9300000000000002,0.73,0.1999999999999999,0.4,-4,-4,1
-2.539999999999992,-1.0,0.0,-2.08,0.79,-0.12,-0.01,-0.57,-0.19,0.0,-0.0999999999999999,-17,-8,0
5.0800000000000125,-1.0,5.079999999999984,-0.6299999999999999,-2.86,0.0799999999999999,0.02,2.11,0.34,-0.02,0.2,-19,-4,0
0.0,-3.0,-2.539999999999992,-0.9300000000000002,0.8300000000000001,-0.02,-0.1599999999999999,1.37,0.07,-0.13,-0.9,0,0,0
-2.539999999999992,-7.0,5.0800000000000125,0.4399999999999995,-1.97,0.05,0.18,-0.56,0.25,-0.16,0.0,5,-6,1
2.539999999999992,1.0,15.240000000000007,-0.0300000000000002,-0.4000000000000003,-0.0399999999999999,0.15,0.45,0.23,0.4999999999999999,0.0,-6,6,0
2.539999999999992,4.0,5.0800000000000125,1.97,-1.67,0.0499999999999999,0.0499999999999999,-1.04,-0.4599999999999999,0.0999999999999999,-0.8,6,1,1
0.0,4.0,-2.5400000000000205,1.5500000000000005,-2.24,0.2199999999999999,0.1299999999999999,-0.5,-0.16,0.12,0.0,-2,-1,1
-12.699999999999989,0.0,-2.5400000000000205,1.7800000000000002,0.1799999999999997,0.1899999999999999,0.08,-1.27,-0.27,-0.04,0.0,0,-2,0
5.0800000000000125,-3.0,0.0,-0.3199999999999998,-1.5199999999999996,0.01,0.02,-1.0199999999999998,0.1699999999999999,0.08,-0.6000000000000001,-4,1,0
-7.6200000000000045,0.0,-10.159999999999997,-0.1900000000000004,0.9600000000000004,0.09,0.0,0.3699999999999999,0.18,0.2099999999999999,-0.1999999999999999,0,1,1
-12.699999999999989,-2.0,-5.079999999999984,-2.62,-3.49,0.12,0.0999999999999999,2.38,0.2599999999999999,0.0999999999999999,0.6,2,-11,1
5.079999999999984,-3.0,10.159999999999997,1.4999999999999996,-0.3500000000000001,0.0899999999999999,-0.01,-0.94,0.3,-0.06,0.1,12,2,1
-10.159999999999997,7.0,-5.0800000000000125,-1.2599999999999998,0.3799999999999999,-0.1599999999999999,0.1499999999999999,-2.74,-0.05,-0.4,-2.7,6,8,0
0.0,-3.0,2.539999999999992,-0.9499999999999996,-1.67,0.06,0.0399999999999999,0.45,-0.02,0.0599999999999999,-0.1,0,-6,1
5.079999999999984,-5.0,0.0,2.29,0.3700000000000001,0.0,0.0499999999999999,-0.3500000000000001,0.12,0.12,-0.3,-7,2,1
10.159999999999997,-5.0,2.539999999999992,0.04,0.6700000000000004,-0.02,-0.06,0.8900000000000001,0.2099999999999999,-0.28,0.7,-4,0,0
0.0,3.0,-2.539999999999992,-1.67,-1.09,-0.14,-0.01,1.55,-0.21,-0.2099999999999999,0.6,4,2,1
0.0,9.0,0.0,-1.1800000000000006,-1.6500000000000004,-0.12,0.1499999999999999,-4.33,-0.24,-0.0099999999999998,-1.1,11,5,1
5.079999999999984,4.0,5.0800000000000125,0.29,-0.7999999999999998,-0.02,-0.0999999999999999,-0.75,-0.44,0.02,0.0,-5,-6,0
-2.539999999999992,3.0,2.5400000000000205,-2.32,0.5800000000000001,-0.06,-0.1,2.67,-0.03,-0.11,0.2,4,9,0
-2.539999999999992,-4.0,7.6200000000000045,-0.2599999999999998,2.06,-0.03,-0.16,-4.48,-0.54,-0.3799999999999999,-2.1,-7,0,0
2.5400000000000205,0.0,-2.539999999999992,0.0100000000000002,1.02,-0.1599999999999999,0.01,2.16,0.2,0.4499999999999999,1.2000000000000002,-5,-4,1
-5.0800000000000125,2.0,2.539999999999992,1.6400000000000006,2.1399999999999997,0.1299999999999999,-0.09,-1.21,0.3,0.1100000000000001,-0.5,-5,-4,0
-15.240000000000007,8.0,-7.6200000000000045,-0.98,0.1499999999999999,-0.01,0.0799999999999999,0.6599999999999999,0.0899999999999999,-0.02,0.0,-2,4,1
-2.5400000000000205,4.0,-5.079999999999984,0.6800000000000002,-0.0899999999999998,0.12,0.16,-0.3099999999999999,0.14,-0.0499999999999999,0.7,10,8,1
-15.23999999999998,6.0,-10.159999999999997,-0.1600000000000001,0.0099999999999997,0.09,0.0,0.37,-0.5800000000000001,-0.06,0.5,17,3,1
12.700000000000015,-10.0,-2.539999999999992,-0.08,-1.6800000000000006,0.0299999999999999,0.03,0.42,-0.2199999999999999,-0.38,0.0,-5,-12,1
-5.0800000000000125,1.0,-12.699999999999989,-1.5499999999999998,-2.0,-0.05,0.02,-0.6299999999999999,0.0499999999999999,-0.43,0.6000000000000001,2,1,0
0.0,-1.0,-2.539999999999992,0.2300000000000004,-0.54,-0.02,-0.0499999999999999,2.29,0.27,0.35,-0.3,0,0,1
-20.319999999999993,2.0,-12.699999999999989,-0.6200000000000001,-0.8999999999999995,-0.01,0.1499999999999999,2.4400000000000004,-0.03,0.24,0.2,-4,-5,1
22.859999999999985,4.0,2.5400000000000205,-0.6600000000000001,-0.1099999999999998,0.1299999999999999,-0.04,0.43,0.14,0.19,0.1,4,6,1
-7.6200000000000045,2.0,-5.079999999999984,1.4899999999999998,1.3000000000000005,0.07,0.01,-0.2,-0.1,0.0,0.7,4,4,0
-2.5400000000000205,-1.0,0.0,3.3,-3.2399999999999993,0.0299999999999999,0.21,-2.32,-0.5,0.66,-1.2,0,-4,1
0.0,-5.0,-2.539999999999992,-1.2200000000000002,0.5,0.02,-0.0199999999999999,1.42,0.1699999999999999,-0.12,1.2,3,-8,0
2.5400000000000205,-3.0,5.0800000000000125,0.4399999999999995,-2.37,0.1099999999999999,0.0699999999999999,0.44,0.41,0.69,0.1,6,3,1
-2.5400000000000205,-4.0,-2.5400000000000205,0.3699999999999996,2.66,-0.02,-0.19,0.1700000000000001,-0.17,-0.0999999999999999,0.6,-1,1,0
5.0800000000000125,16.0,7.6200000000000045,-1.1,-2.3999999999999995,0.0,0.0699999999999999,0.38,0.36,0.04,0.2,23,21,1
-10.159999999999997,8.0,-7.6200000000000045,0.56,-4.9,0.06,0.1799999999999999,-4.42,-0.11,-0.02,1.7,23,9,1
-2.539999999999992,2.0,2.5400000000000205,2.21,-1.5500000000000005,-0.1799999999999999,0.1599999999999999,0.68,0.08,0.2299999999999999,-1.6,1,-2,1
0.0,6.0,5.079999999999984,2.1799999999999997,1.84,-0.09,0.02,-0.7,-0.06,0.03,1.1,-4,1,1
0.0,1.0,2.539999999999992,-0.1299999999999999,-0.2300000000000004,-0.08,0.07,1.4599999999999995,0.0899999999999999,0.27,0.0,-10,-3,0
-5.079999999999984,0.0,7.619999999999976,0.6500000000000004,1.59,-0.06,-0.15,-2.13,-0.1999999999999999,-0.09,-0.4999999999999999,-2,2,1
-20.319999999999993,0.0,-10.159999999999997,-0.3200000000000003,0.1299999999999999,0.0,0.13,3.01,0.04,0.0999999999999999,0.5000000000000001,2,-1,0
-5.079999999999984,1.0,-7.6200000000000045,0.7000000000000002,-0.4100000000000001,0.01,-0.1099999999999999,-0.2199999999999999,0.08,0.05,-0.1,-2,-5,1
12.699999999999989,0.0,5.0800000000000125,1.9799999999999995,0.1200000000000001,0.0499999999999999,0.1699999999999999,-1.62,-0.55,0.42,-0.3,-8,2,0
-5.079999999999984,-5.0,-5.079999999999984,-1.4599999999999995,1.1999999999999995,-0.0799999999999999,-0.05,0.54,-0.27,-0.38,1.1,-4,2,0
2.539999999999992,3.0,7.6200000000000045,-0.71,-3.3499999999999996,-0.0299999999999999,0.06,0.1099999999999999,-0.61,0.0899999999999999,0.3,-5,-4,1
0.0,6.0,2.5400000000000205,-0.27,-0.48,-0.09,-0.0999999999999999,2.25,0.0199999999999999,-0.3400000000000001,0.0999999999999999,2,9,0
5.0800000000000125,1.0,2.5400000000000205,1.4299999999999995,0.5299999999999998,-0.12,0.0499999999999999,0.06,0.14,0.12,-0.7,-1,0,0
-5.079999999999984,3.0,2.539999999999992,2.63,-1.8600000000000003,0.1299999999999999,0.27,-1.6,0.06,0.2599999999999999,-0.4,10,2,1
-12.699999999999989,2.0,-5.079999999999984,-0.9000000000000004,-3.47,0.08,0.0499999999999999,4.140000000000001,0.04,0.0,0.9,5,-8,1
-5.0800000000000125,2.0,-5.0800000000000125,0.06,0.3999999999999999,-0.04,-0.03,-0.77,0.0099999999999999,-0.02,-0.6000000000000001,-8,2,0
-10.159999999999997,-9.0,-2.5400000000000205,0.0499999999999998,-0.2800000000000002,0.1699999999999999,0.01,3.39,0.46,0.56,1.1,1,-2,1
2.539999999999992,-1.0,-5.0800000000000125,2.96,-3.4600000000000004,0.15,0.15,1.31,0.44,0.5800000000000001,0.7,4,-4,1
-15.240000000000007,9.0,-10.159999999999997,-0.0899999999999998,-0.2600000000000002,-0.05,0.09,0.42,-0.6699999999999999,0.08,-0.8,1,3,1
0.0,2.0,-2.539999999999992,-2.47,-3.05,0.09,-0.0199999999999999,1.65,0.18,-0.01,-0.0999999999999999,7,5,0
0.0,3.0,5.0800000000000125,0.8799999999999999,0.8300000000000001,0.09,0.0,2.8200000000000003,0.0,-0.0599999999999999,1.6,-9,3,0
5.079999999999984,-3.0,-2.5400000000000205,-1.12,-2.38,-0.04,0.14,0.2199999999999999,0.01,-0.07,0.1,3,1,1
5.0800000000000125,-5.0,0.0,-3.1799999999999997,-1.87,-0.0099999999999998,-0.0499999999999999,0.7,0.0999999999999999,-0.12,1.5,-7,-2,0
-5.079999999999984,13.0,5.0800000000000125,-4.550000000000001,-3.3699999999999997,0.01,-0.04,-1.34,0.0399999999999999,-0.13,-0.2999999999999999,1,2,0
-7.6200000000000045,11.0,0.0,-1.97,0.1499999999999994,-0.13,0.07,-0.83,-0.27,0.1699999999999999,0.0,-6,0,0
5.079999999999984,1.0,-7.6200000000000045,0.0899999999999998,-0.5800000000000001,0.07,-0.05,-2.07,-0.09,0.0899999999999999,0.1999999999999999,-6,-3,0
